2026-07-27 17:00:35.517 [main] INFO  [txnId=na] [ip=na] c.t.server.LoggingInitializer - Logging to date-based files: /Users/jainnibha/chandra-workspace/trustsign/config/logs/application-%d{yyyy-MM-dd}.log
2026-07-27 17:00:35.518 [main] INFO  [txnId=na] [ip=na] com.trustsign.server.Main - Using config: /Users/jainnibha/chandra-workspace/trustsign/config/config.json
2026-07-27 17:00:35.852 [main] INFO  [txnId=na] [ip=na] com.trustsign.server.Main - Starting Main using Java 25.0.3 with PID 72343 (/Users/jainnibha/chandra-workspace/trustsign/build/classes/java/main started by jainnibha in /Users/jainnibha/chandra-workspace/trustsign)
2026-07-27 17:00:35.852 [main] INFO  [txnId=na] [ip=na] com.trustsign.server.Main - No active profile set, falling back to 1 default profile: "default"
2026-07-27 17:00:36.234 [main] INFO  [txnId=na] [ip=na] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-07-27 17:00:36.264 [main] INFO  [txnId=na] [ip=na] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 390 ms
2026-07-27 17:00:36.485 [main] INFO  [txnId=na] [ip=na] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-07-27 17:00:36.489 [main] INFO  [txnId=na] [ip=na] com.trustsign.server.Main - Started Main in 0.758 seconds (process running for 1.257)
2026-07-27 17:00:36.490 [main] INFO  [txnId=na] [ip=na] com.trustsign.server.Main - TrustSign API at http://0.0.0.0:8080/pki — Spring Boot MVC
2026-07-27 17:00:43.845 [http-nio-8080-exec-1] INFO  [txnId=na] [ip=na] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-07-27 17:00:43.846 [http-nio-8080-exec-1] INFO  [txnId=na] [ip=na] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-07-27 17:00:43.876 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.server.ApiServlet - Reloaded config from disk: /Users/jainnibha/chandra-workspace/trustsign/config/config.json
2026-07-27 17:00:43.891 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.server.ApiServlet - Auto-signing PDF request received
2026-07-27 17:00:47.179 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.server.ApiServlet - Loaded signing certificate: thumbprint=484888c16e2262f5193a381c66970a6c98808453 subject='CN=DS XTRATRUST DIGISIGN PRIVATE LIMITED 4,2.5.4.5=#134064383336633133666638633538313737393566393339306432383462323035636163333939363363383561646132636639653736343031643637656139393438,ST=Madhya Pradesh,2.5.4.17=#1306343632303131,OU=operations,O=XTRATRUST DIGISIGN PRIVATE LIMITED,C=IN'
2026-07-27 17:00:47.179 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.server.ApiServlet - Loaded signing certificate: thumbprint=47193b47b0f6b8d5d39072579aaf4134cec9faee subject='CN=XtraTrust Sub CA 2022,2.5.4.51=#13045a2d3234,STREET=Zone-1\, M.P. Nagar\, Bhopal,ST=Madhya Pradesh,2.5.4.17=#1306343632303131,OU=Certifying Authority,O=XtraTrust DigiSign Private Limited,C=IN'
2026-07-27 17:00:47.180 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.server.ApiServlet - Loaded signing certificate: thumbprint=8b16954de8ffef1deb9eba1461cf310ceff82059 subject='CN=XtraTrust CA 2022,2.5.4.51=#13045a2d3234,STREET=Zone-1\, M.P. Nagar\, Bhopal,ST=Madhya Pradesh,2.5.4.17=#1306343632303131,OU=Certifying Authority,O=XtraTrust DigiSign Private Limited,C=IN'
2026-07-27 17:00:47.180 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.server.ApiServlet - Loaded signing certificate: thumbprint=a79e41380bab3ed7f5188d9a5209cefcb3ca6991 subject='CN=CCA India 2022,O=India PKI,C=IN'
2026-07-27 17:00:49.331 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] c.t.core.CertificateValidator - Reloaded truststore from disk: /Users/jainnibha/chandra-workspace/trustsign/config/truststore.jks
2026-07-27 17:00:49.334 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] c.t.core.CertificateValidator - Strict certificate chain validation successful: subject='CN=DS XTRATRUST DIGISIGN PRIVATE LIMITED 4,2.5.4.5=#134064383336633133666638633538313737393566393339306432383462323035636163333939363363383561646132636639653736343031643637656139393438,ST=Madhya Pradesh,2.5.4.17=#1306343632303131,OU=operations,O=XTRATRUST DIGISIGN PRIVATE LIMITED,C=IN', chainLength=4, root='CN=CCA India 2022,O=India PKI,C=IN'
2026-07-27 17:00:49.345 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.core.PdfSignerService - Starting PDF signing. pages=1, finalVersion=false, tsaEnabled=false
2026-07-27 17:00:49.372 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.core.PdfSignerService - Signature placement page=1 mode=default-bottom-right requested=[x=null, y=null] rect=[x=381.2, y=24.0, w=190.0, h=63.13] page=[w=595.2, h=841.68]
2026-07-27 17:00:49.410 [http-nio-8080-exec-1] WARN  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.core.PdfSignerService - Signature image path does not exist or is not a file: /Users/jainnibha/chandra-workspace/trustsign/greentickrbg.png
2026-07-27 17:00:50.128 [http-nio-8080-exec-1] WARN  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.core.LtvEnabler - Document chain OCSP fetch failed: OCSP fetch failed for all endpoints: [http://ocvs.gov.in]
2026-07-27 17:01:05.196 [http-nio-8080-exec-1] WARN  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.core.LtvEnabler - Document chain CRL fetch failed: CRL fetch failed for all endpoints: [http://cca.gov.in/rw/resources/CCAIndia2022Latest.crl]
2026-07-27 17:01:05.206 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.core.PdfSignerService - PDF signing completed in 15861 ms. timestamped=false, tsaFallback=false
2026-07-27 17:01:05.207 [http-nio-8080-exec-1] INFO  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.server.ApiServlet - PDF signed. alias=DS XTRATRUST DIGISIGN PRIVATE LIMITED 4's XtraTrust Sub CA 2022 ID pages=1 timestamped=false tookMs=15872
2026-07-27 17:01:05.258 [http-nio-8080-exec-1] WARN  [txnId=82eaf8a68cab46189e00012ba3651a05] [ip=127.0.0.1] com.trustsign.server.ApiServlet - LTV per-certificate revocation evidence incomplete (soft): Missing OCSP/CRL evidence for 1 non-root certificate(s): CN=XtraTrust CA 2022,2.5.4.51=#13045a2d3234,STREET=Zone-1\, M.P. Nagar\, Bhopal,ST=Madhya Pradesh,2.5.4.17=#1306343632303131,OU=Certifying Authority,O=XtraTrust DigiSign Private Limited,C=IN
2026-07-27 17:01:20.363 [SpringApplicationShutdownHook] INFO  [txnId=na] [ip=na] o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-07-27 17:01:20.366 [tomcat-shutdown] INFO  [txnId=na] [ip=na] o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2026-07-27 17:06:44.796 [main] INFO  [txnId=na] [ip=na] c.t.server.LoggingInitializer - Logging to date-based files: /Users/jainnibha/chandra-workspace/trustsign/config/logs/application-%d{yyyy-MM-dd}.log
2026-07-27 17:06:44.797 [main] INFO  [txnId=na] [ip=na] com.trustsign.server.Main - Using config: /Users/jainnibha/chandra-workspace/trustsign/config/config.json
2026-07-27 17:06:45.108 [main] INFO  [txnId=na] [ip=na] com.trustsign.server.Main - Starting Main using Java 25.0.3 with PID 75065 (/Users/jainnibha/chandra-workspace/trustsign/build/classes/java/main started by jainnibha in /Users/jainnibha/chandra-workspace/trustsign)
2026-07-27 17:06:45.109 [main] INFO  [txnId=na] [ip=na] com.trustsign.server.Main - No active profile set, falling back to 1 default profile: "default"
2026-07-27 17:06:45.493 [main] INFO  [txnId=na] [ip=na] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-07-27 17:06:45.523 [main] INFO  [txnId=na] [ip=na] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 392 ms
2026-07-27 17:06:45.723 [main] INFO  [txnId=na] [ip=na] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-07-27 17:06:45.733 [main] INFO  [txnId=na] [ip=na] com.trustsign.server.Main - Started Main in 0.737 seconds (process running for 1.202)
